,Document ID,Corpus,Annotator,Inception Project,Finished Annotation,split
1254,JDG-1986-08-02-a-i0009,fr,eboros,impresso-newsagencies: FR,True,dev
1255,JDG-1987-07-22-a-i0191,fr,eboros,impresso-newsagencies: FR,True,dev
1256,JDG-1987-09-14-a-i0018,fr,eboros,impresso-newsagencies: FR,True,train
1257,JDG-1987-10-19-a-i0047,fr,eboros,impresso-newsagencies: FR,True,test
1258,JDG-1987-12-23-a-i0079,fr,eboros,impresso-newsagencies: FR,True,dev
1259,JDG-1989-05-17-a-i0254,fr,eboros,impresso-newsagencies: FR,True,train
1260,JDG-1989-10-12-a-i0049,fr,eboros,impresso-newsagencies: FR,True,train
1261,JDG-1990-04-03-a-i0117,fr,eboros,impresso-newsagencies: FR,True,dev
1262,JDG-1990-08-23-a-i0196,fr,eboros,impresso-newsagencies: FR,True,dev
1263,JDG-1990-09-29-a-i0082,fr,eboros,impresso-newsagencies: FR,True,train
1264,JDG-1991-06-08-a-i0050,fr,eboros,impresso-newsagencies: FR,True,train
1265,JDG-1991-07-15-a-i0154,fr,eboros,impresso-newsagencies: FR,True,train
1266,JDG-1991-09-13-a-i0065,fr,eboros,impresso-newsagencies: FR,True,test
1267,JDG-1991-10-10-a-i0115,fr,eboros,impresso-newsagencies: FR,True,test
1268,JDG-1991-12-05-a-i0090,fr,eboros,impresso-newsagencies: FR,True,train
1269,JDG-1992-12-09-a-i0062,fr,eboros,impresso-newsagencies: FR,True,dev
1270,JDG-1993-07-26-a-i0084,fr,eboros,impresso-newsagencies: FR,True,train
1271,JDG-1994-05-09-a-i0039,fr,eboros,impresso-newsagencies: FR,True,test
1272,JDG-1994-06-22-a-i0063,fr,eboros,impresso-newsagencies: FR,True,train
1273,JDG-1994-07-06-a-i0025,fr,eboros,impresso-newsagencies: FR,True,dev
1274,JDG-1994-12-31-a-i0073,fr,eboros,impresso-newsagencies: FR,True,train
1275,JDG-1995-08-08-a-i0082,fr,eboros,impresso-newsagencies: FR,True,train
1276,JDG-1995-09-30-a-i0207,fr,eboros,impresso-newsagencies: FR,True,test
1277,JDG-1996-02-01-a-i0144,fr,eboros,impresso-newsagencies: FR,True,train
1278,LBP-1880-11-14-a-i0047,fr,lmarxen,impresso-newsagencies: FR,True,train
1279,LBP-1881-08-14-a-i0030,fr,lmarxen,impresso-newsagencies: FR,True,train
1280,LCE-1863-05-14-a-i0011,fr,lmarxen,impresso-newsagencies: FR,True,train
1281,LCE-1865-11-26-a-i0007,fr,lmarxen,impresso-newsagencies: FR,True,dev
1282,LCE-1869-06-06-a-i0008,fr,lmarxen,impresso-newsagencies: FR,True,train
1283,LCE-1870-03-06-a-i0001,fr,lmarxen,impresso-newsagencies: FR,True,train
1284,LCE-1887-01-08-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,train
1285,LCE-1905-08-12-a-i0054,fr,lmarxen,impresso-newsagencies: FR,True,train
1286,LCG-1848-10-19-a-i0005,fr,lmarxen,impresso-newsagencies: FR,True,train
1287,LCG-1856-04-08-a-i0007,fr,lmarxen,impresso-newsagencies: FR,True,train
1288,LCG-1858-03-27-a-i0010,fr,lmarxen,impresso-newsagencies: FR,True,train
1289,LCG-1862-11-02-a-i0011,fr,lmarxen,impresso-newsagencies: FR,True,train
1290,LCG-1873-10-22-a-i0028,fr,lmarxen,impresso-newsagencies: FR,True,train
1291,LCG-1886-11-21-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,train
1292,LCR-1854-08-19-a-i0012,fr,eboros,impresso-newsagencies: FR,True,train
1293,LCR-1856-04-21-a-i0018,fr,eboros,impresso-newsagencies: FR,True,train
1294,LCR-1863-05-15-a-i0015,fr,eboros,impresso-newsagencies: FR,True,train
1295,LCR-1868-06-25-a-i0001,fr,eboros,impresso-newsagencies: FR,True,test
1296,LCR-1869-07-31-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1297,LCR-1869-08-24-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1298,LCR-1870-01-18-a-i0018,fr,eboros,impresso-newsagencies: FR,True,train
1299,LCR-1871-04-01-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1300,LCR-1871-12-05-a-i0002,fr,eboros,impresso-newsagencies: FR,True,train
1301,LCR-1872-05-28-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1302,LCR-1874-06-16-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1303,LCR-1877-06-21-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1304,LCR-1877-10-09-a-i0001,fr,eboros,impresso-newsagencies: FR,True,test
1305,LCR-1878-05-04-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1306,LCR-1878-06-22-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1307,LCR-1878-11-30-a-i0001,fr,eboros,impresso-newsagencies: FR,True,test
1308,LCR-1878-12-26-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1309,LCR-1879-07-05-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1310,LCR-1879-07-12-a-i0001,fr,eboros,impresso-newsagencies: FR,True,dev
1311,LCR-1881-02-26-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1312,LCR-1881-05-19-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1313,LCR-1881-06-28-a-i0001,fr,eboros,impresso-newsagencies: FR,True,train
1314,LLE-1874-04-23-a-i0003,fr,mehrmann,impresso-newsagencies: FR,True,train
1315,LLE-1874-07-17-a-i0003,fr,mehrmann,impresso-newsagencies: FR,True,train
1316,LLE-1877-08-14-a-i0007,fr,mehrmann,impresso-newsagencies: FR,True,train
1317,LLE-1878-11-24-a-i0003,fr,mehrmann,impresso-newsagencies: FR,True,train
1318,LLE-1879-04-06-a-i0020,fr,mehrmann,impresso-newsagencies: FR,True,train
1319,LLE-1880-10-05-a-i0004,fr,mehrmann,impresso-newsagencies: FR,True,train
1320,LLE-1883-06-23-a-i0018,fr,mehrmann,impresso-newsagencies: FR,True,train
1321,LLE-1884-09-02-a-i0002,fr,mehrmann,impresso-newsagencies: FR,True,train
1322,LLE-1884-10-18-a-i0024,fr,mehrmann,impresso-newsagencies: FR,True,train
1323,LLE-1886-09-25-a-i0027,fr,mehrmann,impresso-newsagencies: FR,True,train
1324,LLE-1886-10-13-a-i0015,fr,mehrmann,impresso-newsagencies: FR,True,train
1325,LLE-1887-03-18-a-i0004,fr,mehrmann,impresso-newsagencies: FR,True,test
1326,LLE-1888-04-05-a-i0010,fr,mehrmann,impresso-newsagencies: FR,True,train
1327,LLE-1888-04-08-a-i0023,fr,mehrmann,impresso-newsagencies: FR,True,train
1328,LLE-1890-06-26-a-i0003,fr,mehrmann,impresso-newsagencies: FR,True,train
1329,LLE-1890-10-04-a-i0022,fr,mehrmann,impresso-newsagencies: FR,True,train
1330,LLE-1891-09-22-a-i0023,fr,mehrmann,impresso-newsagencies: FR,True,train
1331,LLE-1894-01-30-a-i0024,fr,mehrmann,impresso-newsagencies: FR,True,train
1332,LLE-1894-02-10-a-i0004,fr,mehrmann,impresso-newsagencies: FR,True,train
1333,LLE-1894-05-27-a-i0017,fr,mehrmann,impresso-newsagencies: FR,True,train
1334,LLE-1894-06-27-a-i0009,fr,mehrmann,impresso-newsagencies: FR,True,test
1335,LLE-1894-10-13-a-i0010,fr,mehrmann,impresso-newsagencies: FR,True,train
1336,LLE-1895-01-16-a-i0008,fr,mehrmann,impresso-newsagencies: FR,True,train
1337,LLE-1896-08-22-a-i0002,fr,mehrmann,impresso-newsagencies: FR,True,train
1338,LLE-1896-10-24-a-i0023,fr,mehrmann,impresso-newsagencies: FR,True,train
1339,LLE-1900-12-21-a-i0037,fr,mehrmann,impresso-newsagencies: FR,True,train
1340,LLE-1903-09-18-a-i0007,fr,mehrmann,impresso-newsagencies: FR,True,train
1341,LLE-1904-11-27-a-i0009,fr,mehrmann,impresso-newsagencies: FR,True,train
1342,LLE-1905-01-27-a-i0030,fr,mehrmann,impresso-newsagencies: FR,True,train
1343,LLE-1906-06-22-a-i0005,fr,mehrmann,impresso-newsagencies: FR,True,train
1344,LLE-1906-11-17-a-i0045,fr,mehrmann,impresso-newsagencies: FR,True,train
1345,LLE-1910-02-12-a-i0023,fr,mehrmann,impresso-newsagencies: FR,True,train
1346,LLE-1914-08-14-a-i0010,fr,mehrmann,impresso-newsagencies: FR,True,test
1347,LLE-1914-12-04-a-i0017,fr,mehrmann,impresso-newsagencies: FR,True,train
1348,LLE-1916-04-13-a-i0018,fr,mehrmann,impresso-newsagencies: FR,True,train
1349,LLE-1917-05-21-a-i0011,fr,mehrmann,impresso-newsagencies: FR,True,dev
1350,LLE-1918-01-02-a-i0007,fr,mehrmann,impresso-newsagencies: FR,True,train
1351,LLE-1919-05-24-a-i0084,fr,mehrmann,impresso-newsagencies: FR,True,dev
1352,LLE-1919-11-03-a-i0009,fr,mehrmann,impresso-newsagencies: FR,True,train
1353,LLE-1920-07-19-a-i0032,fr,mehrmann,impresso-newsagencies: FR,True,train
1354,LLE-1920-09-27-a-i0026,fr,mehrmann,impresso-newsagencies: FR,True,train
1355,LLE-1921-06-07-a-i0023,fr,mehrmann,impresso-newsagencies: FR,True,train
1356,LLE-1922-12-01-a-i0045,fr,mehrmann,impresso-newsagencies: FR,True,train
1357,LLE-1923-06-27-a-i0006,fr,mehrmann,impresso-newsagencies: FR,True,test
1358,LLE-1923-11-29-a-i0038,fr,mehrmann,impresso-newsagencies: FR,True,train
1359,LLE-1923-12-27-a-i0064,fr,mehrmann,impresso-newsagencies: FR,True,train
1360,LLE-1925-01-17-a-i0118,fr,mehrmann,impresso-newsagencies: FR,True,train
1361,LLE-1925-04-08-a-i0080,fr,mehrmann,impresso-newsagencies: FR,True,train
1362,LLE-1925-06-06-a-i0026,fr,mehrmann,impresso-newsagencies: FR,True,train
1363,LLE-1927-07-27-a-i0014,fr,mehrmann,impresso-newsagencies: FR,True,train
1364,LLE-1928-04-18-a-i0022,fr,mehrmann,impresso-newsagencies: FR,True,train
1365,LLE-1928-06-14-a-i0038,fr,mehrmann,impresso-newsagencies: FR,True,train
1366,LLE-1929-06-04-a-i0047,fr,mehrmann,impresso-newsagencies: FR,True,train
1367,LLE-1929-07-22-a-i0045,fr,mehrmann,impresso-newsagencies: FR,True,train
1368,LLE-1930-02-17-a-i0055,fr,mehrmann,impresso-newsagencies: FR,True,train
1369,LLE-1931-06-06-a-i0013,fr,mehrmann,impresso-newsagencies: FR,True,dev
1370,LLE-1933-03-06-a-i0044,fr,mehrmann,impresso-newsagencies: FR,True,dev
1371,LLE-1933-10-18-a-i0083,fr,mehrmann,impresso-newsagencies: FR,True,train
1372,LLE-1939-07-17-a-i0006,fr,mehrmann,impresso-newsagencies: FR,True,train
1373,LLE-1940-01-24-a-i0004,fr,mehrmann,impresso-newsagencies: FR,True,train
1374,LLE-1940-06-03-a-i0017,fr,mehrmann,impresso-newsagencies: FR,True,test
1375,LLE-1941-03-17-a-i0049,fr,mehrmann,impresso-newsagencies: FR,True,train
1376,LLE-1941-04-28-a-i0061,fr,mehrmann,impresso-newsagencies: FR,True,train
1377,LLE-1941-09-24-a-i0099,fr,mehrmann,impresso-newsagencies: FR,True,train
1378,LLE-1941-10-30-a-i0026,fr,mehrmann,impresso-newsagencies: FR,True,train
1379,LLE-1945-08-29-a-i0067,fr,mehrmann,impresso-newsagencies: FR,True,train
1380,LLE-1947-07-04-a-i0005,fr,mehrmann,impresso-newsagencies: FR,True,dev
1381,LLE-1948-05-20-a-i0082,fr,mehrmann,impresso-newsagencies: FR,True,test
1382,LLE-1949-10-07-a-i0014,fr,mehrmann,impresso-newsagencies: FR,True,train
1383,LLE-1950-03-23-a-i0087,fr,mehrmann,impresso-newsagencies: FR,True,train
1384,LLE-1951-05-15-a-i0121,fr,mehrmann,impresso-newsagencies: FR,True,train
1385,LLE-1952-05-23-a-i0115,fr,mehrmann,impresso-newsagencies: FR,True,test
1386,LLE-1954-05-13-a-i0010,fr,mehrmann,impresso-newsagencies: FR,True,train
1387,LLE-1954-07-21-a-i0112,fr,mehrmann,impresso-newsagencies: FR,True,train
1388,LLE-1955-09-13-a-i0067,fr,mehrmann,impresso-newsagencies: FR,True,train
1389,LLE-1956-11-09-a-i0081,fr,mehrmann,impresso-newsagencies: FR,True,train
1390,LLE-1957-01-26-a-i0152,fr,mehrmann,impresso-newsagencies: FR,True,train
1391,LLE-1958-01-22-a-i0095,fr,mehrmann,impresso-newsagencies: FR,True,test
1392,LLE-1958-02-03-a-i0095,fr,mehrmann,impresso-newsagencies: FR,True,train
1393,LLE-1958-12-20-a-i0167,fr,mehrmann,impresso-newsagencies: FR,True,train
1394,LLE-1959-07-29-a-i0059,fr,mehrmann,impresso-newsagencies: FR,True,train
1395,LLE-1964-04-22-a-i0162,fr,mehrmann,impresso-newsagencies: FR,True,train
1396,LLE-1965-08-16-a-i0035,fr,mehrmann,impresso-newsagencies: FR,True,dev
1397,LLE-1966-03-04-a-i0103,fr,mehrmann,impresso-newsagencies: FR,True,dev
1398,LLE-1968-02-28-a-i0046,fr,mehrmann,impresso-newsagencies: FR,True,train
1399,LLE-1968-03-21-a-i0069,fr,mehrmann,impresso-newsagencies: FR,True,dev
1400,LLE-1968-07-09-a-i0077,fr,mehrmann,impresso-newsagencies: FR,True,train
1401,LLE-1968-07-12-a-i0278,fr,mehrmann,impresso-newsagencies: FR,True,test
1402,LLE-1968-11-09-a-i0215,fr,mehrmann,impresso-newsagencies: FR,True,train
1403,LLE-1968-11-25-a-i0037,fr,mehrmann,impresso-newsagencies: FR,True,train
1404,LLE-1969-03-17-a-i0057,fr,mehrmann,impresso-newsagencies: FR,True,train
1405,LLE-1971-10-30-a-i0149,fr,mehrmann,impresso-newsagencies: FR,True,train
1406,LLE-1974-11-28-a-i0060,fr,mehrmann,impresso-newsagencies: FR,True,test
1407,LLE-1975-11-21-a-i0318,fr,mehrmann,impresso-newsagencies: FR,True,test
1408,LLE-1975-11-25-a-i0030,fr,mehrmann,impresso-newsagencies: FR,True,train
1409,LLE-1976-07-23-a-i0287,fr,mehrmann,impresso-newsagencies: FR,True,train
1410,LLE-1976-11-20-a-i0130,fr,mehrmann,impresso-newsagencies: FR,True,train
1411,LLE-1977-09-27-a-i0031,fr,mehrmann,impresso-newsagencies: FR,True,train
1412,LLE-1978-06-10-a-i0433,fr,mehrmann,impresso-newsagencies: FR,True,train
1413,LLE-1979-05-14-a-i0282,fr,mehrmann,impresso-newsagencies: FR,True,train
1414,LLE-1979-05-19-a-i0187,fr,mehrmann,impresso-newsagencies: FR,True,train
1415,LLE-1980-04-24-a-i0182,fr,mehrmann,impresso-newsagencies: FR,True,dev
1416,LLE-1981-11-12-a-i0348,fr,mehrmann,impresso-newsagencies: FR,True,train
1417,LLE-1982-07-10-a-i0105,fr,mehrmann,impresso-newsagencies: FR,True,train
1418,LLE-1982-12-31-a-i0289,fr,mehrmann,impresso-newsagencies: FR,True,train
1419,LLE-1983-04-23-a-i0245,fr,mehrmann,impresso-newsagencies: FR,True,train
1420,LLE-1984-07-16-a-i0128,fr,mehrmann,impresso-newsagencies: FR,True,train
1421,LLE-1985-01-03-a-i0122,fr,mehrmann,impresso-newsagencies: FR,True,test
1422,LLE-1985-06-04-a-i0041,fr,mehrmann,impresso-newsagencies: FR,True,train
1423,LLE-1985-09-27-a-i0245,fr,mehrmann,impresso-newsagencies: FR,True,test
1424,LLE-1986-09-23-a-i0242,fr,mehrmann,impresso-newsagencies: FR,True,test
1425,LLE-1987-12-17-a-i0265,fr,mehrmann,impresso-newsagencies: FR,True,train
1426,LLE-1987-12-17-a-i0393,fr,mehrmann,impresso-newsagencies: FR,True,train
1427,LLE-1988-02-27-a-i0201,fr,mehrmann,impresso-newsagencies: FR,True,train
1428,LLE-1988-10-14-a-i0311,fr,mehrmann,impresso-newsagencies: FR,True,train
1429,LLE-1988-11-25-a-i0231,fr,mehrmann,impresso-newsagencies: FR,True,train
1430,LLE-1989-04-18-a-i0263,fr,mehrmann,impresso-newsagencies: FR,True,train
1431,LLE-1990-11-21-a-i0187,fr,mehrmann,impresso-newsagencies: FR,True,train
1432,LLE-1991-10-09-a-i0358,fr,mehrmann,impresso-newsagencies: FR,True,dev
1433,LLE-1991-11-12-a-i0173,fr,mehrmann,impresso-newsagencies: FR,True,train
1434,LLE-1992-02-04-a-i0081,fr,mehrmann,impresso-newsagencies: FR,True,test
1435,LLE-1992-02-15-a-i0180,fr,mehrmann,impresso-newsagencies: FR,True,train
1436,LLE-1992-06-13-a-i0047,fr,mehrmann,impresso-newsagencies: FR,True,test
1437,LLE-1992-11-14-a-i0132,fr,mehrmann,impresso-newsagencies: FR,True,train
1438,LLE-1992-12-29-a-i0048,fr,mehrmann,impresso-newsagencies: FR,True,dev
1439,LLE-1993-03-04-a-i0329,fr,mehrmann,impresso-newsagencies: FR,True,train
1440,LLE-1994-04-22-a-i0234,fr,mehrmann,impresso-newsagencies: FR,True,train
1441,LLE-1994-06-03-a-i0407,fr,mehrmann,impresso-newsagencies: FR,True,dev
1442,LLE-1994-09-02-a-i0197,fr,mehrmann,impresso-newsagencies: FR,True,train
1443,LLE-1994-11-19-a-i0191,fr,mehrmann,impresso-newsagencies: FR,True,train
1444,LLE-1997-01-21-a-i0155,fr,mehrmann,impresso-newsagencies: FR,True,train
1445,LLE-1998-07-08-a-i0260,fr,mehrmann,impresso-newsagencies: FR,True,train
1446,LLE-1999-01-05-a-i0043,fr,mehrmann,impresso-newsagencies: FR,True,train
1447,LLE-1999-06-22-a-i0170,fr,mehrmann,impresso-newsagencies: FR,True,train
1448,LNF-1841-10-15-a-i0008,fr,lmarxen,impresso-newsagencies: FR,True,train
1449,LNF-1842-02-18-a-i0002,fr,lmarxen,impresso-newsagencies: FR,True,dev
1450,LNF-1842-12-16-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,dev
1451,LNF-1845-07-15-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,train
1452,LNF-1846-01-30-a-i0006,fr,lmarxen,impresso-newsagencies: FR,True,train
1453,LNF-1847-02-26-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,test
1454,LNF-1847-06-01-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,train
1455,LNF-1847-07-27-a-i0005,fr,lmarxen,impresso-newsagencies: FR,True,train
1456,LSE-1891-04-10-a-i0034,fr,lmarxen,impresso-newsagencies: FR,True,train
1457,LSE-1914-12-09-a-i0013,fr,lmarxen,impresso-newsagencies: FR,True,train
1458,LSE-1915-03-20-a-i0038,fr,lmarxen,impresso-newsagencies: FR,True,train
1459,LSE-1915-10-02-a-i0016,fr,lmarxen,impresso-newsagencies: FR,True,train
1460,LSE-1917-02-15-a-i0015,fr,lmarxen,impresso-newsagencies: FR,True,train
1461,LSE-1918-11-11-a-i0034,fr,lmarxen,impresso-newsagencies: FR,True,dev
1462,LSE-1925-08-12-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,train
1463,LSE-1925-11-10-a-i0015,fr,lmarxen,impresso-newsagencies: FR,True,train
1464,LSE-1927-07-18-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,train
1465,LSE-1932-10-13-a-i0024,fr,lmarxen,impresso-newsagencies: FR,True,train
1466,LSE-1939-03-02-a-i0030,fr,lmarxen,impresso-newsagencies: FR,True,test
1467,LSE-1939-08-23-a-i0047,fr,lmarxen,impresso-newsagencies: FR,True,train
1468,LSE-1940-02-13-a-i0031,fr,lmarxen,impresso-newsagencies: FR,True,train
1469,LSE-1942-07-24-a-i0026,fr,lmarxen,impresso-newsagencies: FR,True,dev
1470,LSE-1943-04-10-a-i0029,fr,lmarxen,impresso-newsagencies: FR,True,train
1471,LSE-1943-09-16-a-i0032,fr,lmarxen,impresso-newsagencies: FR,True,train
1472,LSE-1944-01-22-a-i0055,fr,lmarxen,impresso-newsagencies: FR,True,train
1473,LSE-1945-11-07-a-i0040,fr,lmarxen,impresso-newsagencies: FR,True,train
1474,LSE-1947-02-22-a-i0055,fr,lmarxen,impresso-newsagencies: FR,True,train
1475,LSE-1948-03-06-a-i0058,fr,lmarxen,impresso-newsagencies: FR,True,test
1476,LSE-1948-10-04-a-i0007,fr,lmarxen,impresso-newsagencies: FR,True,train
1477,LSE-1948-11-11-a-i0011,fr,lmarxen,impresso-newsagencies: FR,True,train
1478,LSE-1948-11-11-a-i0038,fr,lmarxen,impresso-newsagencies: FR,True,train
1479,LSE-1949-01-26-a-i0060,fr,lmarxen,impresso-newsagencies: FR,True,test
1480,LSE-1952-11-04-a-i0029,fr,lmarxen,impresso-newsagencies: FR,True,train
1481,LSE-1953-02-28-a-i0062,fr,lmarxen,impresso-newsagencies: FR,True,train
1482,LSE-1953-05-16-a-i0047,fr,lmarxen,impresso-newsagencies: FR,True,train
1483,LSE-1954-07-02-a-i0032,fr,lmarxen,impresso-newsagencies: FR,True,train
1484,LSE-1955-07-07-a-i0034,fr,lmarxen,impresso-newsagencies: FR,True,train
1485,LSE-1956-12-08-a-i0082,fr,lmarxen,impresso-newsagencies: FR,True,train
1486,LSE-1957-04-03-a-i0054,fr,lmarxen,impresso-newsagencies: FR,True,train
1487,LSE-1957-09-06-a-i0043,fr,lmarxen,impresso-newsagencies: FR,True,train
1488,avenirgdl-1868-09-08-a-i0013,fr,lmarxen,impresso-newsagencies: FR,True,train
1489,avenirgdl-1869-09-20-a-i0002,fr,lmarxen,impresso-newsagencies: FR,True,train
1490,avenirgdl-1870-03-22-a-i0039,fr,lmarxen,impresso-newsagencies: FR,True,train
1491,avenirgdl-1871-04-27-a-i0005,fr,lmarxen,impresso-newsagencies: FR,True,train
1492,indeplux-1872-02-22-a-i0011,fr,lmarxen,impresso-newsagencies: FR,True,train
1493,indeplux-1872-04-16-a-i0022,fr,lmarxen,impresso-newsagencies: FR,True,train
1494,indeplux-1872-05-23-a-i0018,fr,lmarxen,impresso-newsagencies: FR,True,train
1495,indeplux-1872-06-27-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,test
1496,indeplux-1873-02-18-a-i0005,fr,lmarxen,impresso-newsagencies: FR,True,train
1497,indeplux-1873-05-27-a-i0018,fr,lmarxen,impresso-newsagencies: FR,True,train
1498,indeplux-1875-03-07-a-i0009,fr,lmarxen,impresso-newsagencies: FR,True,train
1499,indeplux-1875-03-25-a-i0015,fr,lmarxen,impresso-newsagencies: FR,True,train
1500,indeplux-1876-01-20-a-i0009,fr,lmarxen,impresso-newsagencies: FR,True,train
1501,indeplux-1876-11-24-a-i0013,fr,lmarxen,impresso-newsagencies: FR,True,train
1502,indeplux-1877-06-27-a-i0021,fr,lmarxen,impresso-newsagencies: FR,True,train
1503,indeplux-1877-10-17-a-i0010,fr,lmarxen,impresso-newsagencies: FR,True,train
1504,indeplux-1877-12-13-a-i0014,fr,lmarxen,impresso-newsagencies: FR,True,train
1505,indeplux-1878-03-01-a-i0015,fr,lmarxen,impresso-newsagencies: FR,True,train
1506,indeplux-1879-10-02-a-i0023,fr,lmarxen,impresso-newsagencies: FR,True,train
1507,indeplux-1880-02-07-a-i0004,fr,lmarxen,impresso-newsagencies: FR,True,dev
1508,indeplux-1882-09-20-a-i0004,fr,lmarxen,impresso-newsagencies: FR,True,train
1509,indeplux-1882-10-31-a-i0023,fr,lmarxen,impresso-newsagencies: FR,True,train
1510,indeplux-1883-01-23-a-i0011,fr,lmarxen,impresso-newsagencies: FR,True,train
1511,indeplux-1884-07-30-a-i0007,fr,lmarxen,impresso-newsagencies: FR,True,train
1512,indeplux-1885-04-29-a-i0018,fr,lmarxen,impresso-newsagencies: FR,True,train
1513,indeplux-1886-06-09-a-i0029,fr,lmarxen,impresso-newsagencies: FR,True,train
1514,indeplux-1887-04-05-a-i0036,fr,lmarxen,impresso-newsagencies: FR,True,dev
1515,indeplux-1887-09-29-a-i0007,fr,lmarxen,impresso-newsagencies: FR,True,dev
1516,indeplux-1889-01-24-a-i0013,fr,lmarxen,impresso-newsagencies: FR,True,train
1517,indeplux-1889-07-24-a-i0026,fr,lmarxen,impresso-newsagencies: FR,True,train
1518,indeplux-1892-08-25-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,dev
1519,indeplux-1893-04-05-a-i0009,fr,lmarxen,impresso-newsagencies: FR,True,train
1520,indeplux-1893-08-01-a-i0030,fr,lmarxen,impresso-newsagencies: FR,True,train
1521,indeplux-1894-02-02-a-i0028,fr,lmarxen,impresso-newsagencies: FR,True,train
1522,indeplux-1895-08-01-a-i0022,fr,lmarxen,impresso-newsagencies: FR,True,train
1523,indeplux-1895-09-24-a-i0026,fr,lmarxen,impresso-newsagencies: FR,True,train
1524,indeplux-1895-12-31-a-i0002,fr,lmarxen,impresso-newsagencies: FR,True,train
1525,indeplux-1896-03-26-a-i0034,fr,lmarxen,impresso-newsagencies: FR,True,train
1526,indeplux-1896-07-15-a-i0041,fr,lmarxen,impresso-newsagencies: FR,True,train
1527,indeplux-1897-03-15-a-i0008,fr,lmarxen,impresso-newsagencies: FR,True,train
1528,indeplux-1897-08-06-a-i0035,fr,lmarxen,impresso-newsagencies: FR,True,train
1529,indeplux-1898-05-09-a-i0032,fr,lmarxen,impresso-newsagencies: FR,True,train
1530,indeplux-1898-07-16-a-i0030,fr,lmarxen,impresso-newsagencies: FR,True,train
1531,indeplux-1898-08-10-a-i0007,fr,lmarxen,impresso-newsagencies: FR,True,train
1532,indeplux-1899-01-25-a-i0001,fr,lmarxen,impresso-newsagencies: FR,True,train
1533,indeplux-1899-04-10-a-i0016,fr,lmarxen,impresso-newsagencies: FR,True,train
1534,indeplux-1899-08-10-a-i0029,fr,lmarxen,impresso-newsagencies: FR,True,train
1535,indeplux-1899-08-17-a-i0030,fr,lmarxen,impresso-newsagencies: FR,True,dev
1536,indeplux-1900-02-06-a-i0052,fr,lmarxen,impresso-newsagencies: FR,True,train
1537,indeplux-1900-05-28-a-i0057,fr,lmarxen,impresso-newsagencies: FR,True,train
1538,indeplux-1900-06-18-a-i0036,fr,lmarxen,impresso-newsagencies: FR,True,dev
1539,indeplux-1900-12-12-a-i0018,fr,lmarxen,impresso-newsagencies: FR,True,test
1540,indeplux-1901-04-01-a-i0011,fr,lmarxen,impresso-newsagencies: FR,True,train
1541,indeplux-1901-05-11-a-i0035,fr,lmarxen,impresso-newsagencies: FR,True,dev
1542,indeplux-1902-05-01-a-i0011,fr,lmarxen,impresso-newsagencies: FR,True,train
1543,indeplux-1903-03-26-a-i0008,fr,lmarxen,impresso-newsagencies: FR,True,train
1544,indeplux-1903-05-20-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,test
1545,indeplux-1904-01-11-a-i0003,fr,lmarxen,impresso-newsagencies: FR,True,train
1546,indeplux-1904-06-25-a-i0010,fr,lmarxen,impresso-newsagencies: FR,True,train
1547,indeplux-1905-01-27-a-i0026,fr,lmarxen,impresso-newsagencies: FR,True,test
1548,indeplux-1906-01-18-a-i0034,fr,lmarxen,impresso-newsagencies: FR,True,train
1549,indeplux-1908-10-22-a-i0004,fr,lmarxen,impresso-newsagencies: FR,True,train
1550,indeplux-1909-11-10-a-i0015,fr,lmarxen,impresso-newsagencies: FR,True,train
1551,indeplux-1909-12-15-a-i0002,fr,lmarxen,impresso-newsagencies: FR,True,train
1552,indeplux-1912-12-28-a-i0027,fr,lmarxen,impresso-newsagencies: FR,True,train
1553,indeplux-1913-06-16-a-i0036,fr,lmarxen,impresso-newsagencies: FR,True,train
1554,indeplux-1919-04-17-a-i0002,fr,lmarxen,impresso-newsagencies: FR,True,train
1555,indeplux-1921-05-07-a-i0047,fr,lmarxen,impresso-newsagencies: FR,True,train
1556,indeplux-1922-02-07-a-i0024,fr,lmarxen,impresso-newsagencies: FR,True,train
